category,file,line,reference,usage
runtime,tesisproject.backend/Program.cs,172,IdentityUser<int>,.AddIdentityCore<IdentityUser<int>>(options =>
runtime,tesisproject.backend/Program.cs,181,AppDbContext,.AddEntityFrameworkStores<AppDbContext>()
runtime,tesisproject.backend/Program.cs,182,IdentityUser<int>,.AddSignInManager<SignInManager<IdentityUser<int>>>()
runtime,tesisproject.backend/Repositories/Implementations/AppUserRepository.cs,4,tesisproject.shared.Entities.Auth,using tesisproject.shared.Entities.Auth;
runtime,tesisproject.backend/Repositories/Implementations/AppUserRepository.cs,10,AppDbContext,public AppUserRepository(AppDbContext ctx) : base(ctx)
runtime,tesisproject.backend/Repositories/Implementations/AppUserRepository.cs,23,IdentityUser<int>,// IdLocal apunta al IdentityUser<int>.Id del ASP local
runtime,tesisproject.backend/Repositories/Implementations/ArticleReadRepository.cs,2,tesisproject.backend.Data.Articles,using tesisproject.backend.Data.Articles;
runtime,tesisproject.backend/Repositories/Implementations/ArticleReadRepository.cs,3,tesisproject.backend.Data.Articles.Entities,using tesisproject.backend.Data.Articles.Entities;
runtime,tesisproject.backend/Repositories/Implementations/ArticleReadRepository.cs,11,ArticlesDbContext,private readonly ArticlesDbContext _ctx;
runtime,tesisproject.backend/Repositories/Implementations/ArticleReadRepository.cs,13,ArticlesDbContext,public ArticleReadRepository(ArticlesDbContext ctx)
runtime,tesisproject.backend/Repositories/Implementations/AspNetUserRepository.cs.cs,8,IdentityUser<int>,"public class AspNetUserRepository : GenericRepository<IdentityUser<int>>, IAspNetUserRepository"
runtime,tesisproject.backend/Repositories/Implementations/AspNetUserRepository.cs.cs,10,AppDbContext,private readonly AppDbContext _context;
runtime,tesisproject.backend/Repositories/Implementations/AspNetUserRepository.cs.cs,12,AppDbContext,public AspNetUserRepository(AppDbContext context) : base(context)
runtime,tesisproject.backend/Repositories/Implementations/BudgetRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/BudgetRepository.cs,10,AppDbContext,private readonly AppDbContext _ctx;
runtime,tesisproject.backend/Repositories/Implementations/BudgetRepository.cs,13,AppDbContext,public BudgetRepository(AppDbContext ctx)
runtime,tesisproject.backend/Repositories/Implementations/CatalogRepository.cs,7,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
runtime,tesisproject.backend/Repositories/Implementations/CatalogRepository.cs,14,AppDbContext,public CatalogRepository(AppDbContext ctx) : base(ctx) { }
runtime,tesisproject.backend/Repositories/Implementations/DocumentRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/DocumentRepository.cs,10,AppDbContext,public DocumentRepository(AppDbContext ctx) : base(ctx) { }
runtime,tesisproject.backend/Repositories/Implementations/ExternalResearcherProjectRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/ExternalResearcherProjectRepository.cs,11,AppDbContext,public ExternalResearcherProjectRepository(AppDbContext ctx) : base(ctx) { }
runtime,tesisproject.backend/Repositories/Implementations/ExternalResearcherRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/ExternalResearcherRepository.cs,11,AppDbContext,public ExternalResearcherRepository(AppDbContext ctx) : base(ctx) { }
runtime,tesisproject.backend/Repositories/Implementations/FacultyScopeFacultyRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/FacultyScopeFacultyRepository.cs,10,AppDbContext,public FacultyScopeFacultyRepository(AppDbContext ctx) : base(ctx) { }
runtime,tesisproject.backend/Repositories/Implementations/FacultyScopeRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/FacultyScopeRepository.cs,10,AppDbContext,public FacultyScopeRepository(AppDbContext ctx) : base(ctx) { }
runtime,tesisproject.backend/Repositories/Implementations/GenericRepository.cs,13,AppDbContext,public GenericRepository(AppDbContext ctx) : this((DbContext)ctx) { }
runtime,tesisproject.backend/Repositories/Implementations/GroupMemberRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/GroupMemberRepository.cs,11,AppDbContext,public GroupMemberRepository(AppDbContext ctx) : base(ctx) { }
runtime,tesisproject.backend/Repositories/Implementations/GroupRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/GroupRepository.cs,11,AppDbContext,public GroupRepository(AppDbContext ctx) : base(ctx) { }
runtime,tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,11,AppDbContext,public ObjectiveActivityRepository(AppDbContext ctx) : base(ctx) { }
runtime,tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,4,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
runtime,tesisproject.backend/Repositories/Implementations/ProductAuthorRepository.cs,4,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
runtime,tesisproject.backend/Repositories/Implementations/ProductAuthorRepository.cs,10,AppDbContext,private readonly AppDbContext _ctx;
runtime,tesisproject.backend/Repositories/Implementations/ProductAuthorRepository.cs,11,AppDbContext,public ProductAuthorRepository(AppDbContext ctx) : base(ctx) => _ctx = ctx;
runtime,tesisproject.backend/Repositories/Implementations/ProductRepository.cs,4,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
runtime,tesisproject.backend/Repositories/Implementations/ProductRepository.cs,10,AppDbContext,private readonly AppDbContext _ctx;
runtime,tesisproject.backend/Repositories/Implementations/ProductRepository.cs,11,AppDbContext,public ProductRepository(AppDbContext ctx) : base(ctx) => _ctx = ctx;
runtime,tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,4,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
runtime,tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,10,AppDbContext,private readonly AppDbContext _ctx;
runtime,tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,11,AppDbContext,public ProductValueRepository(AppDbContext ctx) : base(ctx) => _ctx = ctx;
runtime,tesisproject.backend/Repositories/Implementations/ProjectDocumentRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/ProjectDocumentRepository.cs,11,AppDbContext,private readonly AppDbContext _context;
runtime,tesisproject.backend/Repositories/Implementations/ProjectDocumentRepository.cs,13,AppDbContext,public ProjectDocumentRepository(AppDbContext context)
runtime,tesisproject.backend/Repositories/Implementations/ProjectExtensionRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/ProjectExtensionRepository.cs,10,AppDbContext,public ProjectExtensionRepository(AppDbContext ctx) : base(ctx) { }
runtime,tesisproject.backend/Repositories/Implementations/ProjectObjectiveRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/ProjectObjectiveRepository.cs,11,AppDbContext,public ProjectObjectiveRepository(AppDbContext ctx) : base(ctx) { }
runtime,tesisproject.backend/Repositories/Implementations/ProjectRepository.cs,9,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/ProjectRepository.cs,15,AppDbContext,public ProjectRepository(AppDbContext ctx) : base(ctx) { }
runtime,tesisproject.backend/Repositories/Implementations/ProjectResearchCategoryRepository.cs,3,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/ProjectResearchCategoryRepository.cs,10,AppDbContext,public ProjectResearchCategoryRepository(AppDbContext context) : base(context)
runtime,tesisproject.backend/Repositories/Implementations/ResearchCategoryRepository.cs,4,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Repositories/Implementations/ResearchCategoryRepository.cs,11,AppDbContext,public ResearchCategoryRepository(AppDbContext ctx) : base(ctx)
runtime,tesisproject.backend/Repositories/Implementations/UserFacultyScopeAssignmentRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/UserFacultyScopeAssignmentRepository.cs,11,AppDbContext,public UserFacultyScopeAssignmentRepository(AppDbContext ctx) : base(ctx) { }
runtime,tesisproject.backend/Repositories/Implementations/VisitIssueRepository.cs,4,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/VisitObjectiveActivityProgressRepository.cs,5,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/VisitRepository.cs,9,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Implementations/VisitRepository.cs,16,AppDbContext,public VisitRepository(AppDbContext ctx) : base(ctx) { }
runtime,tesisproject.backend/Repositories/Interfaces/IAppUserRepository.cs,1,tesisproject.shared.Entities.Auth,using tesisproject.shared.Entities.Auth;
runtime,tesisproject.backend/Repositories/Interfaces/IArticleReadRepository.cs,1,tesisproject.backend.Data.Articles.Entities,using tesisproject.backend.Data.Articles.Entities;
runtime,tesisproject.backend/Repositories/Interfaces/IAspNetUserRepository.cs,9,IdentityUser<int>,public interface IAspNetUserRepository : IGenericRepository<IdentityUser<int>>
runtime,tesisproject.backend/Repositories/Interfaces/IBudgetRepository.cs,1,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/ICatalogRepository.cs,3,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
runtime,tesisproject.backend/Repositories/Interfaces/IDocumentRepository.cs,1,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/IExternalResearcherProjectRepository.cs,1,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/IExternalResearcherRepository.cs,1,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/IFacultyScopeFacultyRepository.cs,1,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/IFacultyScopeRepository.cs,1,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/IGroupMemberRepository.cs,1,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/IGroupRepository.cs,1,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/IObjectiveActivityRepository.cs,1,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/IProductAuthorRepository.cs,1,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
runtime,tesisproject.backend/Repositories/Interfaces/IProductRepository.cs,1,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
runtime,tesisproject.backend/Repositories/Interfaces/IProductValueRepository.cs,1,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
runtime,tesisproject.backend/Repositories/Interfaces/IProjectDocumentRepository.cs,1,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/IProjectExtensionRepository.cs,1,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/IProjectObjectiveRepository.cs,1,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/IProjectRepository.cs,6,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/IProjectResearchCategoryRepository.cs,1,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/IResearchCategoryRepository.cs,1,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Repositories/Interfaces/IUserFacultyScopeAssignmentRepository.cs,1,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Repositories/Interfaces/IVisitRepository.cs,6,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Analytic/Implementations/DwEtlService.cs.cs,5,tesisproject.shared.Entities.Analytics.Dw.Bridges,using tesisproject.shared.Entities.Analytics.Dw.Bridges;
runtime,tesisproject.backend/Services/Analytic/Implementations/DwEtlService.cs.cs,6,tesisproject.shared.Entities.Analytics.Dw.Dimensions,using tesisproject.shared.Entities.Analytics.Dw.Dimensions;
runtime,tesisproject.backend/Services/Analytic/Implementations/DwEtlService.cs.cs,7,tesisproject.shared.Entities.Analytics.Dw.Facts,using tesisproject.shared.Entities.Analytics.Dw.Facts;
runtime,tesisproject.backend/Services/Analytic/Implementations/DwEtlService.cs.cs,8,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
runtime,tesisproject.backend/Services/Analytic/Implementations/DwEtlService.cs.cs,15,AppDbContext,/// Reads from AppDbContext (operational) and writes into DwContext (DW).
runtime,tesisproject.backend/Services/Analytic/Implementations/DwEtlService.cs.cs,19,AppDbContext,private readonly AppDbContext _appDb;
runtime,tesisproject.backend/Services/Analytic/Implementations/DwEtlService.cs.cs,26,AppDbContext,"AppDbContext appDb,"
runtime,tesisproject.backend/Services/Implementations/AppUserService.cs,10,tesisproject.shared.Entities.Auth,using tesisproject.shared.Entities.Auth;
runtime,tesisproject.backend/Services/Implementations/AppUserService.cs,22,IdentityUser<int>,private readonly UserManager<IdentityUser<int>> _userManager;
runtime,tesisproject.backend/Services/Implementations/AppUserService.cs,28,IdentityUser<int>,"UserManager<IdentityUser<int>> userManager,"
runtime,tesisproject.backend/Services/Implementations/AppUserService.cs,155,IdentityUser<int>,user = new IdentityUser<int>
runtime,tesisproject.backend/Services/Implementations/ArticleQueryService.cs,1,tesisproject.backend.Data.Articles.Entities,using tesisproject.backend.Data.Articles.Entities;
runtime,tesisproject.backend/Services/Implementations/ArticleQueryService.cs,177,ArticleParticipant,private static ArticleParticipantDto MapParticipant(ArticleParticipant participant)
runtime,tesisproject.backend/Services/Implementations/ArticleQueryService.cs,177,ArticleParticipant,private static ArticleParticipantDto MapParticipant(ArticleParticipant participant)
runtime,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,3,tesisproject.backend.Data.Articles,using tesisproject.backend.Data.Articles;
runtime,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,4,tesisproject.backend.Data.Articles.Entities,using tesisproject.backend.Data.Articles.Entities;
runtime,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,14,ArticlesDbContext,private readonly ArticlesDbContext _ctx;
runtime,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,17,ArticlesDbContext,"public ArticleRegistrationCommandService(ArticlesDbContext ctx, ILogger<ArticleRegistrationCommandService> logger)"
runtime,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,70,ArticleParticipant,article.Participants.Add(new ArticleParticipant
runtime,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,125,ArticleParticipant,"var participantFields = await ResolveValidationFieldsAsync(""ArticleParticipant"", ""ArticleParticipantForm"", ct);"
runtime,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,125,ArticleParticipant,"var participantFields = await ResolveValidationFieldsAsync(""ArticleParticipant"", ""ArticleParticipantForm"", ct);"
runtime,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,396,ArticleParticipant,private static string? ValidateParticipantBusinessRules(List<ArticleParticipantAggregateDto> participants)
runtime,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,487,ArticleParticipant,"ArticleParticipantAggregateDto participant,"
runtime,tesisproject.backend/Services/Implementations/ArticleRegistrationCommandService.cs,542,ArticleParticipant,"private static bool HasParticipantPhysicalValue(ArticleParticipantAggregateDto participant, FieldCatalogEntry field)"
runtime,tesisproject.backend/Services/Implementations/AuthService.cs,21,IdentityUser<int>,private readonly UserManager<IdentityUser<int>> _userManager;
runtime,tesisproject.backend/Services/Implementations/AuthService.cs,22,IdentityUser<int>,private readonly SignInManager<IdentityUser<int>> _signInManager;
runtime,tesisproject.backend/Services/Implementations/AuthService.cs,28,IdentityUser<int>,"UserManager<IdentityUser<int>> userManager,"
runtime,tesisproject.backend/Services/Implementations/AuthService.cs,29,IdentityUser<int>,"SignInManager<IdentityUser<int>> signInManager,"
runtime,tesisproject.backend/Services/Implementations/BudgetService.cs,5,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Implementations/CatalogCrudService.cs,8,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
runtime,tesisproject.backend/Services/Implementations/CatalogQueryService.cs,12,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
runtime,tesisproject.backend/Services/Implementations/CountryService.cs,7,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Services/Implementations/DocumentRecognitionService.cs,11,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Services/Implementations/DocumentRecognitionService.cs,12,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
runtime,tesisproject.backend/Services/Implementations/DocumentService.cs,9,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Implementations/ExternalAcademicsService.cs,9,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
runtime,tesisproject.backend/Services/Implementations/ExternalDirectoryClient.cs,7,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
runtime,tesisproject.backend/Services/Implementations/ExternalDistributivosService.cs,8,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
runtime,tesisproject.backend/Services/Implementations/ExternalPeriodsClient.cs,7,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
runtime,tesisproject.backend/Services/Implementations/ExternalResearcherProjectService.cs,5,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Implementations/ExternalResearcherService.cs,7,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Implementations/FacultyScopeService.cs,8,tesisproject.shared.Entities.Auth,using tesisproject.shared.Entities.Auth;
runtime,tesisproject.backend/Services/Implementations/FacultyScopeService.cs,9,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Implementations/GroupService.cs,11,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Implementations/GroupService.cs,12,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
runtime,tesisproject.backend/Services/Implementations/IndexingSourceService.cs,6,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Services/Implementations/InstitutionService.cs,7,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Services/Implementations/MemberRoleTypeService.cs,6,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Services/Implementations/ObjectiveActivityService.cs,6,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Implementations/ObjectiveActivityUserService.cs,5,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Implementations/ProductAttributeService.cs,5,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Services/Implementations/ProductService.cs,10,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
runtime,tesisproject.backend/Services/Implementations/ProductTypeDesignService.cs,12,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Services/Implementations/ProductTypeDesignService.cs,13,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
runtime,tesisproject.backend/Services/Implementations/ProjectExtensionService.cs,8,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Implementations/ProjectExtensionService.cs,118,AcademicPeriodId,"AcademicPeriodId = null,"
runtime,tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,11,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
runtime,tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,12,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
runtime,tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,20,AppDbContext,private readonly AppDbContext _db;
runtime,tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,26,AppDbContext,"AppDbContext db,"
runtime,tesisproject.backend/Services/Implementations/ProjectObjectiveService.cs,6,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Implementations/ProjectResearchCategoryService.cs,5,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Implementations/ProjectService.cs,16,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Services/Implementations/ProjectService.cs,17,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Implementations/ProjectService.cs,19,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
runtime,tesisproject.backend/Services/Implementations/ProjectService.cs,1615,AcademicPeriodId,var defaultAcademicPeriodId = academicPeriodsCache
runtime,tesisproject.backend/Services/Implementations/ProjectService.cs,1658,AcademicPeriodId,if (defaultAcademicPeriodId <= 0)
runtime,tesisproject.backend/Services/Implementations/ProjectService.cs,1687,AcademicPeriodId,"var academicPeriodId = ResolveAcademicPeriodId(academicPeriodsCache, x.vp.PeriodLabel)"
runtime,tesisproject.backend/Services/Implementations/ProjectService.cs,1688,AcademicPeriodId,?? defaultAcademicPeriodId;
runtime,tesisproject.backend/Services/Implementations/ProjectService.cs,1706,AcademicPeriodId,"AcademicPeriodId = academicPeriodId,"
runtime,tesisproject.backend/Services/Implementations/ProjectService.cs,2064,AcademicPeriodId,private static int? ResolveAcademicPeriodId(
runtime,tesisproject.backend/Services/Implementations/ProjectsFiltersService.cs,5,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Services/Implementations/RefreshTokenService.cs,6,tesisproject.shared.Entities.Auth,using tesisproject.shared.Entities.Auth;
runtime,tesisproject.backend/Services/Implementations/RefreshTokenService.cs,12,AppDbContext,private readonly AppDbContext _db;
runtime,tesisproject.backend/Services/Implementations/RefreshTokenService.cs,15,AppDbContext,public RefreshTokenService(AppDbContext db)
runtime,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,2,tesisproject.backend.Data.Articles,using tesisproject.backend.Data.Articles;
runtime,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,3,tesisproject.backend.Data.Articles.Entities,using tesisproject.backend.Data.Articles.Entities;
runtime,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,12,ArticlesDbContext,private readonly ArticlesDbContext _db;
runtime,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,14,ArticlesDbContext,public RegistrationMatrixService(ArticlesDbContext db) => _db = db;
runtime,tesisproject.backend/Services/Implementations/RegistrationMatrixService.cs,166,ArticleParticipant,".Where(x => x.EntityName == ""Article"" || x.EntityName == ""ArticleParticipant"")"
runtime,tesisproject.backend/Services/Implementations/ResearchCategoryService.cs,6,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Services/Implementations/ResearchCategoryTypeService.cs,6,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Services/Implementations/UserRoleService.cs,8,IdentityUser<int>,private readonly UserManager<IdentityUser<int>> _userManager;
runtime,tesisproject.backend/Services/Implementations/UserRoleService.cs,24,IdentityUser<int>,"UserManager<IdentityUser<int>> userManager,"
runtime,tesisproject.backend/Services/Implementations/UserRoleService.cs,32,IdentityUser<int>,"IdentityUser<int> user,"
runtime,tesisproject.backend/Services/Implementations/VisitIssueService.cs,6,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Implementations/VisitObjectiveActivityProgressService.cs,6,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Implementations/VisitService.cs,6,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Services/Interfaces/ICatalogCrudService.cs,3,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
runtime,tesisproject.backend/Services/Interfaces/ICatalogQueryService.cs,2,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
runtime,tesisproject.backend/Services/Interfaces/IExternalDirectoryClient.cs,1,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
runtime,tesisproject.backend/Services/Interfaces/IExternalDistributivosService.cs,2,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
runtime,tesisproject.backend/Services/Interfaces/IExternalPeriodsClient.cs,1,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
runtime,tesisproject.backend/Services/Interfaces/IRefreshTokenService.cs,1,tesisproject.shared.Entities.Auth,using tesisproject.shared.Entities.Auth;
runtime,tesisproject.backend/Services/Interfaces/IUserRoleService.cs,7,IdentityUser<int>,"Task AssignRoleAsync(IdentityUser<int> user, string? requestedRole, CancellationToken ct = default);"
runtime,tesisproject.backend/Services/Interfaces/IUserRoleService.cs,9,IdentityUser<int>,"//Task RemoveRoleAsync(IdentityUser<int> user, string role, CancellationToken ct = default);"
runtime,tesisproject.backend/Services/Interfaces/IUserRoleService.cs,11,IdentityUser<int>,"//Task<IList<string>> GetRolesAsync(IdentityUser<int> user, CancellationToken ct = default);"
runtime,tesisproject.backend/Services/Interfaces/IUserRoleService.cs,16,IdentityUser<int>,"//Task SetRolesAsync(IdentityUser<int> user, IEnumerable<string> roles, CancellationToken ct = default);"
runtime,tesisproject.backend/Services/Interfaces/IUserRoleService.cs,21,IdentityUser<int>,"//Task ReplaceSingleRoleAsync(IdentityUser<int> user, string role, CancellationToken ct = default);"
runtime,tesisproject.backend/UnitOfWork/Implementations/UnitOfWork.cs,5,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/UnitOfWork/Implementations/UnitOfWork.cs,11,AppDbContext,private readonly AppDbContext _ctx;
